    0 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
    1 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
    2 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
    3 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
    4 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
    5 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
    6 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
    7 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
    8 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
    9 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
   10 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
   11 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
   12 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
   13 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
   14 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
   15 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
   16 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
   17 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
   18 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
   19 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
   20 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
   21 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
   22 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
   23 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
   24 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
   25 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
   26 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
   27 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
   28 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
   29 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
   30 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
   31 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
   32 0.000000e+00 0.000000e+00 0.000000e+00 2.330935e-04
   33 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
   34 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
   35 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
   36 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
   37 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
   38 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
   39 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
   40 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
   41 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
   42 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
   43 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
   44 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
   45 0.000000e+00 0.000000e+00 0.000000e+00 2.367526e-04
   46 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
   47 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
   48 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
   49 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
   50 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
   51 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
   52 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
   53 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
   54 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
   55 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
   56 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
   57 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
   58 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
   59 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
   60 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
   61 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
   62 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
   63 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
   64 0.000000e+00 0.000000e+00 0.000000e+00 2.279724e-04
   65 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
   66 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
   67 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
   68 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
   69 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
   70 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
   71 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
   72 0.000000e+00 0.000000e+00 0.000000e+00 4.607010e-04
   73 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
   74 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
   75 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
   76 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
   77 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
   78 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
   79 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
   80 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
   81 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
   82 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
   83 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
   84 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
   85 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
   86 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
   87 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
   88 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
   89 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
   90 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
   91 0.000000e+00 0.000000e+00 0.000000e+00 2.440608e-04
   92 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
   93 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
   94 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
   95 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
   96 0.000000e+00 0.000000e+00 0.000000e+00 2.090999e-04
   97 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
   98 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
   99 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
  100 2.903909e-16 2.190248e-13 -1.635288e-14 0.000000e+00
  101 5.644634e-16 2.353783e-13 -3.554915e-14 4.475940e-04
